customer_id,attribute,value,valid_from,valid_to,knowledge_from,knowledge_to
CUST0187,risk_tier,C,2020-08-24,2023-07-18,2020-09-07,2200-01-01
CUST0187,risk_tier,B,2023-07-18,2024-12-31,2023-07-18,2200-01-01
CUST0187,sector,Healthcare,2020-01-01,2024-03-04,2020-01-07,2200-01-01
CUST0187,sector,Industrials,2024-03-04,2024-12-31,2024-03-28,2200-01-01
CUST0188,risk_tier,C,2020-01-01,2020-12-10,2020-01-30,2200-01-01
CUST0188,risk_tier,B,2020-12-10,2022-06-20,2021-01-09,2200-01-01
CUST0188,risk_tier,C,2022-06-20,2024-04-24,2022-06-29,2200-01-01
CUST0188,risk_tier,A,2024-04-24,2024-12-31,2024-05-12,2200-01-01
CUST0188,sector,Financials,2020-01-01,2021-12-04,2020-01-30,2200-01-01
CUST0188,sector,Financials,2021-12-04,2024-01-18,2021-12-05,2024-09-20
CUST0188,sector,Technology,2021-12-04,2024-01-18,2024-09-20,2200-01-01
CUST0188,sector,Industrials,2024-01-18,2024-12-31,2024-01-20,2200-01-01
CUST0189,risk_tier,A,2020-01-01,2021-06-15,2020-01-27,2200-01-01
CUST0189,risk_tier,A,2021-06-15,2024-06-04,2021-06-25,2200-01-01
CUST0189,risk_tier,A,2024-06-04,2024-12-31,2024-06-10,2200-01-01
CUST0189,sector,Industrials,2020-01-01,2021-04-15,2020-01-27,2200-01-01
CUST0189,sector,Energy,2021-04-15,2023-08-19,2021-04-20,2200-01-01
CUST0189,sector,Technology,2023-08-19,2024-06-22,2023-08-26,2200-01-01
CUST0189,sector,Healthcare,2024-06-22,2024-12-31,2024-07-17,2200-01-01
CUST0190,risk_tier,B,2020-01-01,2020-07-26,2020-01-05,2200-01-01
CUST0190,risk_tier,B,2020-07-26,2024-12-31,2020-08-18,2200-01-01
CUST0190,sector,Energy,2020-01-01,2021-08-29,2020-01-28,2200-01-01
CUST0190,sector,Materials,2021-08-29,2024-12-31,2021-09-04,2200-01-01
CUST0191,risk_tier,C,2020-01-01,2021-11-12,2020-01-09,2200-01-01
CUST0191,risk_tier,B,2021-11-12,2022-02-03,2021-12-06,2200-01-01
CUST0191,risk_tier,B,2022-02-03,2024-02-17,2022-03-05,2200-01-01
CUST0191,risk_tier,A,2024-02-17,2024-12-31,2024-02-29,2200-01-01
CUST0191,sector,Healthcare,2020-01-01,2022-10-12,2020-01-09,2200-01-01
CUST0191,sector,Materials,2022-10-12,2024-12-31,2022-10-30,2025-07-13
CUST0191,sector,Financials,2022-10-12,2024-12-31,2025-07-13,2026-08-13
CUST0191,sector,Healthcare,2022-10-12,2024-12-31,2026-08-13,2200-01-01
CUST0192,risk_tier,C,2020-01-01,2023-11-08,2020-01-26,2200-01-01
CUST0192,risk_tier,A,2023-11-08,2024-12-31,2023-11-09,2200-01-01
CUST0192,sector,Healthcare,2020-01-01,2021-12-10,2020-01-15,2023-03-29
CUST0192,sector,Healthcare,2020-01-01,2020-09-05,2023-03-29,2200-01-01
CUST0192,sector,Financials,2020-09-05,2021-06-15,2023-03-29,2200-01-01
CUST0192,sector,Healthcare,2021-06-15,2021-12-10,2023-03-29,2200-01-01
CUST0192,sector,Energy,2021-12-10,2024-12-31,2021-12-14,2200-01-01
CUST0193,risk_tier,B,2020-01-01,2023-11-07,2020-01-10,2200-01-01
CUST0193,risk_tier,B,2023-11-07,2024-06-06,2023-11-15,2200-01-01
CUST0193,risk_tier,C,2024-06-06,2024-12-31,2024-06-20,2200-01-01
CUST0193,sector,Technology,2020-01-01,2022-04-01,2020-01-25,2200-01-01
CUST0193,sector,Energy,2022-04-01,2024-03-20,2022-04-25,2200-01-01
CUST0193,sector,Healthcare,2024-03-20,2024-08-26,2024-04-02,2200-01-01
CUST0193,sector,Healthcare,2024-08-26,2024-12-31,2024-08-28,2200-01-01
CUST0194,risk_tier,C,2020-01-01,2023-07-17,2020-01-05,2200-01-01
CUST0194,risk_tier,A,2023-07-17,2024-12-31,2023-08-12,2200-01-01
CUST0194,sector,Technology,2020-01-01,2020-04-30,2020-01-12,2200-01-01
CUST0194,sector,Energy,2020-04-30,2021-03-18,2020-05-06,2200-01-01
CUST0194,sector,Financials,2021-03-18,2023-03-04,2021-04-13,2200-01-01
CUST0194,sector,Technology,2023-03-04,2024-12-31,2023-03-17,2200-01-01
CUST0195,risk_tier,C,2020-01-01,2020-12-27,2020-01-03,2200-01-01
CUST0195,risk_tier,A,2020-12-27,2022-07-01,2021-01-13,2200-01-01
CUST0195,risk_tier,C,2022-07-01,2024-02-16,2022-07-09,2200-01-01
CUST0195,risk_tier,A,2024-02-16,2024-12-31,2024-02-28,2200-01-01
CUST0195,sector,Materials,2020-01-01,2022-09-03,2020-01-14,2200-01-01
CUST0195,sector,Industrials,2022-09-03,2023-12-29,2022-09-04,2200-01-01
CUST0195,sector,Healthcare,2023-12-29,2024-12-31,2023-12-31,2200-01-01
CUST0196,risk_tier,C,2020-01-01,2022-02-20,2020-01-28,2200-01-01
CUST0196,risk_tier,A,2022-02-20,2023-05-21,2022-03-13,2200-01-01
CUST0196,risk_tier,A,2023-05-21,2023-07-11,2023-05-23,2200-01-01
CUST0196,risk_tier,B,2023-07-11,2024-12-31,2023-07-29,2200-01-01
CUST0196,sector,Technology,2020-01-01,2020-11-03,2020-01-11,2021-08-10
CUST0196,sector,Energy,2020-01-01,2020-11-03,2021-08-10,2200-01-01
CUST0196,sector,Industrials,2020-11-03,2024-12-31,2020-11-17,2200-01-01
CUST0197,risk_tier,A,2020-01-01,2021-03-08,2020-01-29,2200-01-01
CUST0197,risk_tier,C,2021-03-08,2023-02-17,2021-03-18,2200-01-01
CUST0197,risk_tier,B,2023-02-17,2024-02-07,2023-02-19,2200-01-01
CUST0197,risk_tier,C,2024-02-07,2024-12-31,2024-03-08,2200-01-01
CUST0197,sector,Materials,2020-01-01,2021-07-10,2020-01-13,2200-01-01
CUST0197,sector,Energy,2021-07-10,2022-10-09,2021-07-11,2200-01-01
CUST0197,sector,Energy,2022-10-09,2023-02-01,2022-10-20,2200-01-01
CUST0197,sector,Industrials,2023-02-01,2024-12-31,2023-03-03,2200-01-01
CUST0198,risk_tier,C,2020-01-01,2021-11-06,2020-01-12,2200-01-01
CUST0198,risk_tier,C,2021-11-06,2024-05-13,2021-11-10,2200-01-01
CUST0198,risk_tier,C,2024-05-13,2024-12-31,2024-06-12,2200-01-01
CUST0198,sector,Technology,2020-01-01,2024-03-26,2020-01-02,2200-01-01
CUST0198,sector,Energy,2024-03-26,2024-04-03,2024-04-04,2025-08-11
CUST0198,sector,Materials,2024-03-26,2024-04-03,2025-08-11,2200-01-01
CUST0198,sector,Financials,2024-04-03,2024-12-31,2024-04-11,2200-01-01
CUST0199,risk_tier,A,2020-01-01,2023-12-08,2020-01-21,2200-01-01
CUST0199,risk_tier,B,2023-12-08,2024-12-31,2023-12-22,2200-01-01
CUST0199,sector,Healthcare,2020-01-01,2023-12-11,2020-01-05,2200-01-01
CUST0199,sector,Financials,2023-12-11,2024-12-31,2023-12-13,2200-01-01
