txn_id,customer_id,event_date,processing_date
T002327,CUST0173,2023-07-05,2023-08-17
T002328,CUST0173,2023-12-19,2024-01-06
T002329,CUST0173,2024-03-26,2024-04-29
T002330,CUST0173,2021-04-03,2021-05-05
T002331,CUST0173,2024-10-26,2024-11-07
T002332,CUST0173,2024-12-22,2024-12-23
T002333,CUST0173,2023-10-27,2023-11-09
T002334,CUST0173,2020-04-02,2020-04-07
T002335,CUST0173,2022-06-04,2022-07-01
T002336,CUST0173,2023-12-27,2023-12-27
T002337,CUST0173,2020-08-15,2020-09-16
T002338,CUST0173,2021-07-08,2021-08-02
T002339,CUST0173,2020-11-19,2020-12-10
T002340,CUST0174,2024-11-10,2024-11-30
T002341,CUST0174,2024-01-31,2024-03-09
T002342,CUST0174,2020-01-21,2020-02-29
T002343,CUST0174,2020-04-07,2020-05-05
T002344,CUST0174,2023-02-04,2023-03-15
T002345,CUST0174,2023-08-30,2023-10-13
T002346,CUST0174,2023-05-17,2023-05-23
T002347,CUST0174,2020-08-07,2020-09-14
T002348,CUST0174,2023-08-12,2023-09-11
T002349,CUST0174,2024-02-29,2024-03-17
T002350,CUST0174,2023-02-28,2023-03-12
T002351,CUST0174,2023-11-01,2023-11-13
T002352,CUST0174,2022-01-14,2022-02-28
T002353,CUST0174,2020-11-25,2020-12-11
T002354,CUST0174,2023-11-17,2023-12-17
T002355,CUST0175,2024-08-25,2024-08-30
T002356,CUST0175,2024-04-07,2024-05-12
T002357,CUST0175,2023-11-13,2023-11-13
T002358,CUST0175,2023-01-16,2023-01-23
T002359,CUST0175,2023-02-12,2023-03-13
T002360,CUST0175,2024-05-06,2024-05-29
T002361,CUST0175,2023-11-27,2023-12-30
T002362,CUST0175,2023-04-20,2023-05-04
T002363,CUST0175,2024-04-30,2024-06-06
T002364,CUST0176,2023-07-21,2023-08-17
T002365,CUST0176,2022-09-14,2022-10-12
T002366,CUST0176,2020-11-27,2021-01-11
T002367,CUST0176,2021-10-03,2021-11-06
T002368,CUST0176,2020-12-31,2021-01-08
T002369,CUST0176,2023-01-26,2023-02-14
T002370,CUST0176,2024-02-09,2024-02-25
T002371,CUST0176,2021-04-03,2021-04-23
T002372,CUST0176,2024-08-14,2024-08-16
T002373,CUST0176,2022-12-20,2023-01-15
T002374,CUST0176,2024-01-27,2024-01-30
T002375,CUST0176,2023-03-26,2023-04-01
T002376,CUST0176,2021-05-14,2021-06-12
T002377,CUST0176,2024-08-23,2024-09-18
T002378,CUST0176,2024-08-03,2024-08-19
T002379,CUST0176,2022-01-26,2022-03-09
T002380,CUST0176,2023-10-17,2023-11-07
T002381,CUST0176,2023-12-29,2024-01-30
T002382,CUST0176,2022-11-28,2022-12-21
T002383,CUST0177,2024-04-24,2024-05-12
T002384,CUST0177,2022-02-02,2022-02-27
T002385,CUST0177,2024-09-16,2024-09-30
T002386,CUST0177,2022-12-28,2023-01-07
T002387,CUST0177,2022-07-09,2022-08-05
T002388,CUST0177,2023-01-09,2023-01-11
T002389,CUST0177,2020-08-05,2020-08-28
T002390,CUST0177,2023-04-24,2023-06-01
T002391,CUST0177,2021-09-16,2021-09-17
T002392,CUST0177,2023-01-10,2023-02-17
T002393,CUST0177,2021-11-23,2022-01-06
T002394,CUST0177,2020-09-07,2020-09-11
T002395,CUST0177,2021-10-20,2021-10-23
T002396,CUST0177,2021-01-02,2021-01-03
T002397,CUST0178,2022-11-28,2022-12-07
T002398,CUST0178,2022-01-10,2022-02-23
T002399,CUST0178,2023-05-14,2023-05-17
T002400,CUST0178,2020-11-30,2020-12-21
T002401,CUST0178,2023-07-01,2023-07-13
T002402,CUST0178,2022-02-13,2022-03-06
T002403,CUST0178,2024-09-29,2024-11-05
T002404,CUST0178,2023-06-13,2023-07-17
T002405,CUST0178,2022-12-04,2023-01-18
T002406,CUST0178,2022-08-29,2022-10-05
T002407,CUST0178,2022-01-26,2022-01-26
T002408,CUST0178,2020-07-19,2020-08-15
T002409,CUST0178,2024-01-06,2024-01-13
T002410,CUST0179,2020-10-07,2020-10-16
T002411,CUST0179,2021-01-25,2021-01-26
T002412,CUST0179,2020-08-28,2020-09-01
T002413,CUST0179,2022-12-11,2022-12-11
T002414,CUST0179,2024-02-29,2024-04-13
T002415,CUST0179,2022-10-25,2022-11-21
T002416,CUST0179,2021-01-07,2021-01-26
T002417,CUST0179,2022-07-25,2022-08-11
T002418,CUST0179,2023-06-25,2023-08-01
T002419,CUST0179,2020-10-31,2020-11-21
T002420,CUST0179,2020-11-14,2020-12-26
T002421,CUST0179,2021-09-09,2021-10-09
T002422,CUST0179,2022-07-06,2022-07-15
T002423,CUST0179,2023-11-29,2024-01-08
T002424,CUST0179,2023-01-13,2023-02-16
T002425,CUST0180,2021-01-14,2021-02-06
T002426,CUST0180,2023-01-23,2023-03-05
T002427,CUST0180,2022-08-18,2022-08-19
T002428,CUST0180,2020-11-08,2020-11-30
T002429,CUST0180,2022-07-19,2022-08-11
T002430,CUST0180,2024-06-12,2024-07-09
T002431,CUST0180,2024-02-03,2024-02-11
T002432,CUST0180,2024-05-28,2024-06-03
T002433,CUST0180,2024-11-19,2024-12-15
T002434,CUST0180,2024-12-26,2025-01-24
T002435,CUST0180,2023-10-16,2023-11-27
T002436,CUST0180,2024-11-27,2024-12-09
T002437,CUST0180,2020-09-12,2020-09-30
T002438,CUST0180,2022-04-01,2022-04-11
T002439,CUST0181,2021-11-24,2021-12-14
T002440,CUST0181,2020-08-10,2020-08-12
T002441,CUST0181,2023-02-11,2023-02-11
T002442,CUST0181,2024-10-20,2024-11-12
T002443,CUST0181,2021-01-10,2021-01-29
T002444,CUST0181,2023-12-23,2024-01-27
T002445,CUST0181,2023-10-16,2023-10-25
T002446,CUST0181,2021-05-24,2021-05-30
T002447,CUST0181,2023-06-01,2023-06-06
T002448,CUST0182,2023-04-16,2023-05-09
T002449,CUST0182,2020-11-22,2020-12-06
T002450,CUST0182,2021-05-24,2021-06-07
T002451,CUST0182,2023-06-02,2023-06-23
T002452,CUST0182,2022-06-08,2022-07-03
T002453,CUST0182,2021-05-08,2021-05-16
T002454,CUST0182,2022-07-27,2022-08-11
T002455,CUST0182,2020-09-30,2020-10-08
T002456,CUST0182,2021-08-05,2021-09-16
T002457,CUST0182,2024-01-25,2024-01-30
T002458,CUST0182,2024-06-01,2024-07-06
T002459,CUST0182,2024-09-29,2024-10-14
T002460,CUST0183,2022-05-27,2022-06-08
T002461,CUST0183,2023-12-04,2023-12-05
T002462,CUST0183,2022-03-25,2022-04-22
T002463,CUST0183,2020-10-26,2020-11-10
T002464,CUST0183,2021-08-03,2021-08-05
T002465,CUST0183,2024-03-16,2024-04-09
T002466,CUST0183,2020-07-16,2020-07-23
T002467,CUST0183,2022-04-13,2022-04-20
T002468,CUST0183,2022-06-13,2022-06-15
T002469,CUST0183,2020-11-24,2021-01-04
T002470,CUST0183,2024-02-21,2024-03-17
T002471,CUST0183,2020-12-13,2020-12-18
T002472,CUST0184,2020-09-25,2020-10-02
T002473,CUST0184,2024-09-08,2024-10-13
T002474,CUST0184,2020-05-18,2020-06-05
T002475,CUST0184,2023-02-01,2023-03-03
T002476,CUST0184,2020-02-24,2020-02-28
T002477,CUST0184,2021-11-27,2021-12-12
T002478,CUST0184,2024-09-16,2024-10-20
T002479,CUST0184,2021-10-31,2021-12-02
T002480,CUST0185,2024-06-20,2024-06-23
T002481,CUST0185,2023-11-21,2023-11-24
T002482,CUST0185,2022-12-24,2023-01-19
T002483,CUST0185,2023-04-16,2023-05-29
T002484,CUST0185,2020-03-04,2020-04-12
T002485,CUST0185,2022-11-05,2022-12-04
T002486,CUST0185,2022-10-02,2022-11-16
T002487,CUST0185,2022-10-31,2022-11-19
T002488,CUST0185,2022-11-04,2022-12-18
T002489,CUST0185,2020-12-27,2021-01-20
T002490,CUST0185,2024-11-19,2024-11-21
T002491,CUST0185,2021-02-09,2021-03-02
T002492,CUST0185,2022-06-30,2022-08-13
T002493,CUST0186,2022-01-30,2022-02-20
T002494,CUST0186,2024-12-04,2024-12-12
T002495,CUST0186,2021-12-11,2021-12-17
T002496,CUST0186,2020-10-22,2020-11-01
T002497,CUST0186,2021-04-09,2021-05-06
T002498,CUST0186,2021-03-13,2021-04-24
T002499,CUST0186,2022-11-29,2023-01-09
T002500,CUST0186,2020-10-18,2020-11-18
T002501,CUST0186,2021-10-16,2021-10-21
T002502,CUST0186,2024-11-07,2024-12-18
T002503,CUST0186,2020-07-29,2020-09-04
T002504,CUST0186,2023-04-06,2023-05-19
T002505,CUST0187,2023-03-12,2023-03-30
T002506,CUST0187,2020-10-04,2020-10-07
T002507,CUST0187,2021-11-20,2021-12-24
T002508,CUST0187,2022-09-22,2022-10-31
T002509,CUST0187,2020-11-18,2020-12-22
T002510,CUST0187,2021-11-29,2021-12-14
T002511,CUST0187,2021-07-08,2021-08-01
T002512,CUST0187,2024-08-24,2024-09-07
T002513,CUST0187,2022-11-18,2023-01-02
T002514,CUST0187,2020-04-03,2020-04-22
T002515,CUST0188,2024-02-03,2024-03-18
T002516,CUST0188,2020-06-13,2020-07-26
T002517,CUST0188,2024-09-25,2024-10-26
T002518,CUST0188,2024-06-04,2024-06-26
T002519,CUST0188,2023-06-15,2023-07-19
T002520,CUST0188,2022-05-30,2022-06-01
T002521,CUST0188,2023-05-25,2023-06-08
T002522,CUST0188,2024-03-06,2024-04-06
T002523,CUST0188,2020-08-31,2020-09-04
T002524,CUST0188,2023-05-17,2023-06-03
T002525,CUST0188,2022-10-06,2022-10-27
T002526,CUST0188,2023-03-03,2023-04-16
T002527,CUST0188,2021-04-20,2021-05-26
T002528,CUST0188,2024-07-28,2024-08-21
T002529,CUST0188,2022-07-19,2022-08-12
T002530,CUST0188,2022-11-13,2022-11-13
T002531,CUST0189,2020-10-21,2020-10-30
T002532,CUST0189,2024-05-11,2024-05-18
T002533,CUST0189,2024-06-25,2024-07-23
T002534,CUST0189,2024-04-28,2024-05-07
T002535,CUST0189,2023-09-19,2023-09-25
T002536,CUST0189,2021-11-15,2021-12-11
T002537,CUST0189,2022-06-14,2022-07-28
T002538,CUST0189,2023-11-18,2023-12-28
T002539,CUST0189,2021-03-12,2021-04-04
T002540,CUST0189,2021-04-02,2021-05-04
T002541,CUST0189,2022-08-14,2022-08-24
T002542,CUST0189,2023-05-02,2023-05-12
T002543,CUST0189,2023-09-14,2023-10-10
T002544,CUST0189,2021-01-23,2021-03-04
T002545,CUST0189,2023-10-07,2023-11-19
T002546,CUST0190,2024-05-10,2024-05-27
T002547,CUST0190,2021-02-05,2021-02-19
T002548,CUST0190,2024-08-02,2024-09-05
T002549,CUST0190,2021-01-15,2021-01-22
T002550,CUST0190,2023-01-30,2023-02-20
T002551,CUST0190,2023-12-07,2023-12-12
T002552,CUST0190,2021-05-26,2021-07-01
T002553,CUST0190,2023-07-19,2023-08-16
T002554,CUST0190,2022-08-01,2022-08-08
T002555,CUST0190,2023-04-09,2023-04-21
T002556,CUST0190,2023-09-23,2023-09-29
T002557,CUST0190,2022-01-07,2022-01-23
T002558,CUST0191,2024-02-03,2024-03-03
T002559,CUST0191,2021-09-28,2021-10-05
T002560,CUST0191,2024-04-09,2024-04-24
T002561,CUST0191,2022-07-20,2022-07-23
T002562,CUST0191,2022-04-18,2022-05-22
T002563,CUST0191,2023-01-20,2023-02-15
T002564,CUST0191,2023-06-19,2023-07-06
T002565,CUST0191,2023-03-05,2023-03-06
T002566,CUST0191,2024-12-08,2025-01-02
T002567,CUST0191,2022-05-06,2022-05-30
T002568,CUST0191,2022-12-03,2022-12-24
T002569,CUST0191,2023-10-29,2023-12-06
T002570,CUST0191,2021-05-07,2021-05-07
T002571,CUST0191,2022-07-18,2022-08-29
T002572,CUST0191,2024-12-18,2025-01-31
T002573,CUST0192,2020-09-29,2020-11-10
T002574,CUST0192,2024-05-08,2024-05-08
T002575,CUST0192,2023-01-27,2023-03-05
T002576,CUST0192,2024-07-20,2024-09-02
T002577,CUST0192,2023-09-26,2023-10-21
T002578,CUST0192,2023-04-28,2023-04-30
T002579,CUST0192,2023-11-29,2023-12-24
T002580,CUST0192,2021-05-29,2021-06-18
T002581,CUST0192,2022-06-28,2022-08-04
T002582,CUST0192,2022-06-12,2022-07-19
T002583,CUST0192,2020-10-17,2020-11-28
T002584,CUST0192,2021-02-22,2021-03-24
T002585,CUST0192,2020-01-30,2020-02-09
T002586,CUST0192,2024-06-01,2024-07-13
T002587,CUST0192,2020-03-25,2020-05-03
T002588,CUST0192,2020-06-19,2020-07-03
T002589,CUST0193,2022-04-28,2022-06-06
T002590,CUST0193,2022-02-06,2022-03-10
T002591,CUST0193,2022-02-20,2022-03-24
T002592,CUST0193,2024-05-06,2024-05-23
T002593,CUST0193,2022-03-17,2022-04-22
T002594,CUST0193,2020-10-12,2020-11-16
T002595,CUST0193,2022-07-10,2022-07-26
T002596,CUST0193,2023-12-25,2024-02-05
T002597,CUST0193,2020-05-10,2020-05-31
T002598,CUST0193,2024-10-11,2024-11-10
T002599,CUST0193,2023-05-25,2023-06-12
T002600,CUST0193,2022-08-05,2022-08-31
T002601,CUST0193,2023-04-29,2023-05-02
T002602,CUST0193,2023-06-01,2023-06-20
T002603,CUST0193,2021-01-16,2021-02-20
T002604,CUST0193,2022-06-12,2022-07-20
T002605,CUST0194,2021-09-14,2021-09-21
T002606,CUST0194,2020-04-10,2020-05-04
T002607,CUST0194,2020-11-04,2020-11-21
T002608,CUST0194,2021-05-31,2021-06-21
T002609,CUST0194,2022-06-22,2022-07-06
T002610,CUST0194,2021-04-25,2021-04-28
T002611,CUST0194,2021-11-07,2021-12-11
T002612,CUST0194,2020-02-01,2020-02-12
T002613,CUST0195,2024-04-24,2024-05-26
T002614,CUST0195,2022-02-21,2022-03-13
T002615,CUST0195,2021-02-06,2021-02-14
T002616,CUST0195,2022-12-19,2023-01-30
T002617,CUST0195,2022-12-21,2022-12-29
T002618,CUST0195,2023-12-01,2024-01-09
T002619,CUST0195,2024-08-11,2024-08-19
T002620,CUST0195,2023-07-06,2023-07-12
T002621,CUST0195,2023-09-03,2023-09-25
T002622,CUST0195,2024-07-30,2024-08-29
T002623,CUST0195,2024-04-08,2024-04-28
T002624,CUST0195,2024-12-14,2025-01-06
T002625,CUST0196,2023-02-12,2023-03-01
T002626,CUST0196,2022-06-01,2022-07-05
T002627,CUST0196,2024-10-13,2024-10-18
T002628,CUST0196,2020-10-03,2020-10-27
T002629,CUST0196,2021-12-15,2021-12-15
T002630,CUST0196,2020-08-21,2020-08-28
T002631,CUST0196,2020-12-26,2021-01-10
T002632,CUST0196,2023-02-06,2023-03-20
T002633,CUST0196,2024-05-01,2024-05-20
T002634,CUST0196,2021-10-09,2021-10-23
T002635,CUST0196,2024-04-09,2024-04-11
T002636,CUST0196,2021-11-25,2021-12-10
T002637,CUST0196,2023-07-19,2023-08-12
T002638,CUST0196,2020-07-21,2020-08-03
T002639,CUST0197,2023-11-18,2023-11-19
T002640,CUST0197,2021-11-04,2021-11-10
T002641,CUST0197,2024-09-21,2024-10-04
T002642,CUST0197,2020-01-24,2020-01-26
T002643,CUST0197,2020-10-11,2020-11-20
T002644,CUST0197,2023-10-06,2023-11-12
T002645,CUST0197,2023-03-02,2023-04-13
T002646,CUST0197,2022-12-16,2022-12-26
T002647,CUST0197,2020-06-20,2020-07-10
T002648,CUST0197,2022-01-04,2022-02-10
T002649,CUST0197,2023-08-13,2023-08-25
T002650,CUST0197,2023-01-07,2023-02-05
T002651,CUST0197,2022-07-29,2022-08-13
T002652,CUST0197,2022-04-07,2022-04-24
T002653,CUST0198,2023-05-18,2023-06-23
T002654,CUST0198,2024-09-11,2024-10-25
T002655,CUST0198,2024-01-19,2024-02-28
T002656,CUST0198,2021-09-27,2021-10-12
T002657,CUST0198,2020-05-06,2020-05-29
T002658,CUST0198,2024-11-04,2024-12-13
T002659,CUST0198,2021-09-13,2021-09-20
T002660,CUST0198,2023-08-06,2023-08-13
T002661,CUST0199,2021-01-09,2021-01-09
T002662,CUST0199,2023-12-19,2024-01-17
T002663,CUST0199,2022-04-20,2022-05-29
T002664,CUST0199,2022-03-15,2022-04-03
T002665,CUST0199,2023-10-06,2023-11-04
T002666,CUST0199,2022-09-30,2022-11-01
T002667,CUST0199,2020-11-21,2020-12-30
T002668,CUST0199,2022-12-11,2022-12-15
T002669,CUST0001,2021-08-24,2021-09-17
T002670,CUST0001,2022-08-23,2022-09-12
T002671,CUST0001,2022-07-22,2022-08-06
T002672,CUST0001,2022-01-04,2022-01-21
T002673,CUST0001,2021-08-14,2021-09-02
T002674,CUST0001,2022-09-25,2022-10-02
T002675,CUST0004,2024-10-10,2024-11-18
T002676,CUST0004,2023-08-24,2023-09-06
T002677,CUST0004,2023-06-13,2023-07-01
T002678,CUST0004,2024-03-18,2024-04-13
T002679,CUST0004,2023-08-16,2023-09-16
T002680,CUST0004,2024-04-29,2024-05-21
T002681,CUST0009,2024-03-15,2024-04-04
T002682,CUST0009,2023-01-22,2023-02-07
T002683,CUST0009,2024-05-01,2024-05-24
T002684,CUST0009,2023-12-03,2023-12-13
T002685,CUST0009,2024-06-15,2024-06-15
T002686,CUST0009,2022-10-01,2022-11-12
T002687,CUST0010,2022-01-16,2022-01-24
T002688,CUST0010,2022-01-17,2022-02-04
T002689,CUST0010,2022-02-12,2022-03-08
T002690,CUST0010,2021-12-08,2021-12-23
T002691,CUST0010,2022-03-16,2022-04-04
T002692,CUST0010,2021-12-03,2021-12-21
T002693,CUST0012,2020-05-05,2020-05-25
T002694,CUST0012,2020-03-20,2020-04-24
T002695,CUST0012,2020-04-17,2020-05-11
T002696,CUST0012,2020-04-12,2020-05-21
T002697,CUST0012,2020-03-20,2020-04-20
T002698,CUST0012,2020-04-28,2020-05-21
T002699,CUST0013,2021-07-17,2021-08-01
T002700,CUST0013,2021-05-01,2021-05-04
T002701,CUST0013,2021-04-19,2021-05-03
T002702,CUST0013,2021-06-09,2021-07-07
T002703,CUST0013,2021-08-26,2021-09-17
T002704,CUST0013,2021-04-29,2021-05-05
T002705,CUST0016,2021-11-23,2021-12-19
T002706,CUST0016,2021-05-01,2021-05-14
T002707,CUST0016,2023-01-04,2023-01-16
T002708,CUST0016,2021-10-29,2021-11-12
T002709,CUST0016,2021-12-23,2022-01-23
T002710,CUST0016,2023-09-07,2023-10-07
T002711,CUST0017,2021-07-24,2021-07-27
T002712,CUST0017,2022-07-06,2022-07-15
T002713,CUST0017,2022-08-06,2022-09-02
T002714,CUST0017,2023-02-07,2023-02-11
T002715,CUST0017,2023-02-10,2023-03-17
T002716,CUST0017,2022-04-02,2022-05-06
T002717,CUST0018,2020-12-02,2020-12-10
T002718,CUST0018,2021-03-07,2021-04-21
T002719,CUST0018,2021-02-24,2021-04-02
T002720,CUST0018,2021-03-31,2021-04-05
T002721,CUST0018,2021-05-11,2021-06-20
T002722,CUST0018,2021-06-21,2021-07-04
T002723,CUST0019,2024-10-02,2024-10-23
T002724,CUST0019,2024-07-21,2024-07-27
T002725,CUST0019,2024-05-20,2024-06-09
T002726,CUST0019,2024-05-15,2024-06-21
T002727,CUST0019,2023-12-29,2024-01-24
T002728,CUST0019,2024-08-24,2024-08-27
T002729,CUST0019,2024-07-22,2024-08-05
T002730,CUST0019,2024-02-16,2024-03-12
T002731,CUST0019,2023-10-15,2023-11-04
T002732,CUST0019,2024-03-04,2024-03-26
T002733,CUST0019,2024-11-02,2024-12-17
T002734,CUST0019,2024-06-09,2024-07-01
T002735,CUST0020,2023-04-21,2023-06-05
T002736,CUST0020,2023-07-14,2023-07-16
T002737,CUST0020,2023-06-21,2023-07-31
T002738,CUST0020,2023-05-24,2023-06-12
T002739,CUST0020,2023-04-30,2023-06-08
T002740,CUST0020,2023-07-10,2023-08-21
T002741,CUST0021,2020-09-12,2020-10-06
T002742,CUST0021,2021-03-25,2021-03-29
T002743,CUST0021,2020-08-30,2020-09-15
T002744,CUST0021,2020-11-29,2020-12-02
T002745,CUST0021,2020-12-11,2021-01-17
T002746,CUST0021,2020-10-30,2020-12-14
T002747,CUST0024,2020-06-17,2020-07-18
T002748,CUST0024,2020-09-03,2020-09-20
T002749,CUST0024,2022-01-05,2022-02-08
T002750,CUST0024,2022-01-21,2022-03-07
T002751,CUST0024,2020-11-25,2020-12-16
T002752,CUST0024,2020-03-29,2020-04-02
T002753,CUST0025,2024-09-03,2024-09-30
T002754,CUST0025,2024-08-12,2024-09-20
T002755,CUST0025,2023-10-27,2023-11-27
T002756,CUST0025,2024-02-15,2024-03-22
T002757,CUST0025,2024-02-23,2024-03-15
T002758,CUST0025,2023-11-17,2023-12-22
T002759,CUST0025,2024-10-14,2024-11-11
T002760,CUST0025,2024-02-11,2024-02-19
T002761,CUST0025,2023-12-20,2024-01-27
T002762,CUST0025,2024-12-21,2025-01-05
T002763,CUST0025,2024-03-08,2024-04-08
T002764,CUST0025,2024-09-18,2024-10-07
T002765,CUST0026,2024-10-25,2024-12-06
T002766,CUST0026,2024-11-16,2024-12-03
T002767,CUST0026,2024-09-25,2024-10-01
T002768,CUST0026,2024-06-01,2024-06-18
T002769,CUST0026,2024-11-22,2024-11-30
T002770,CUST0026,2024-12-26,2025-02-03
T002771,CUST0029,2020-05-05,2020-05-24
T002772,CUST0029,2020-06-02,2020-06-25
T002773,CUST0029,2020-11-17,2020-12-24
T002774,CUST0029,2020-01-22,2020-03-03
T002775,CUST0029,2021-05-18,2021-06-18
T002776,CUST0029,2021-05-10,2021-06-05
T002777,CUST0030,2024-09-27,2024-10-26
T002778,CUST0030,2023-12-19,2024-01-25
T002779,CUST0030,2024-08-01,2024-08-16
T002780,CUST0030,2024-10-12,2024-11-19
T002781,CUST0030,2024-10-13,2024-11-27
T002782,CUST0030,2024-02-27,2024-03-15
T002783,CUST0030,2023-09-21,2023-10-27
T002784,CUST0030,2023-10-09,2023-11-15
T002785,CUST0030,2024-09-26,2024-10-17
T002786,CUST0030,2024-02-25,2024-04-01
T002787,CUST0030,2024-12-02,2024-12-04
T002788,CUST0030,2024-10-01,2024-10-05
T002789,CUST0031,2023-06-19,2023-06-20
T002790,CUST0031,2023-09-20,2023-10-29
T002791,CUST0031,2023-06-15,2023-07-03
T002792,CUST0031,2023-09-10,2023-10-13
T002793,CUST0031,2023-11-19,2023-12-02
T002794,CUST0031,2023-12-11,2024-01-19
T002795,CUST0033,2021-06-19,2021-07-03
T002796,CUST0033,2021-06-13,2021-07-14
T002797,CUST0033,2021-05-30,2021-07-10
T002798,CUST0033,2021-05-26,2021-06-14
T002799,CUST0033,2021-05-17,2021-06-24
T002800,CUST0033,2021-06-01,2021-07-03
T002801,CUST0034,2024-01-11,2024-01-15
T002802,CUST0034,2024-09-27,2024-10-15
T002803,CUST0034,2022-12-24,2023-01-29
T002804,CUST0034,2023-12-22,2024-02-03
T002805,CUST0034,2024-10-12,2024-10-23
T002806,CUST0034,2024-02-04,2024-02-16
T002807,CUST0036,2020-02-20,2020-02-20
T002808,CUST0036,2020-04-11,2020-05-12
T002809,CUST0036,2020-07-10,2020-08-05
T002810,CUST0036,2020-07-03,2020-08-05
T002811,CUST0036,2020-04-26,2020-04-27
T002812,CUST0036,2020-01-26,2020-02-25
T002813,CUST0037,2021-06-18,2021-07-20
T002814,CUST0037,2021-05-09,2021-06-20
T002815,CUST0037,2021-12-13,2021-12-14
T002816,CUST0037,2021-08-06,2021-09-03
T002817,CUST0037,2021-06-03,2021-07-16
T002818,CUST0037,2021-08-31,2021-09-28
T002819,CUST0041,2020-08-05,2020-08-15
T002820,CUST0041,2020-05-08,2020-05-26
T002821,CUST0041,2020-06-12,2020-07-16
T002822,CUST0041,2021-01-18,2021-02-27
T002823,CUST0041,2020-03-09,2020-04-01
T002824,CUST0041,2021-02-19,2021-03-19
T002825,CUST0042,2024-05-02,2024-06-15
T002826,CUST0042,2024-02-10,2024-03-11
T002827,CUST0042,2024-06-15,2024-07-06
T002828,CUST0042,2024-01-01,2024-01-05
T002829,CUST0042,2024-04-12,2024-05-16
T002830,CUST0042,2024-05-21,2024-07-01
T002831,CUST0043,2020-05-30,2020-06-17
T002832,CUST0043,2020-09-04,2020-09-18
T002833,CUST0043,2020-07-06,2020-07-11
T002834,CUST0043,2020-04-24,2020-05-13
T002835,CUST0043,2020-03-12,2020-04-25
T002836,CUST0043,2020-08-11,2020-09-07
T002837,CUST0043,2020-05-20,2020-06-09
T002838,CUST0043,2020-06-24,2020-06-24
T002839,CUST0043,2020-09-01,2020-09-24
T002840,CUST0043,2020-07-22,2020-08-04
T002841,CUST0043,2020-03-03,2020-03-12
T002842,CUST0043,2020-06-11,2020-06-26
T002843,CUST0044,2020-09-13,2020-10-19
T002844,CUST0044,2021-02-16,2021-03-15
T002845,CUST0044,2021-02-11,2021-02-25
T002846,CUST0044,2020-08-14,2020-09-21
T002847,CUST0044,2020-08-23,2020-09-17
T002848,CUST0044,2020-09-09,2020-10-09
T002849,CUST0045,2022-02-21,2022-03-10
T002850,CUST0045,2021-10-27,2021-12-03
T002851,CUST0045,2021-02-02,2021-02-25
T002852,CUST0045,2021-12-02,2021-12-20
T002853,CUST0045,2021-11-28,2021-12-13
T002854,CUST0045,2020-10-04,2020-11-03
T002855,CUST0045,2021-04-19,2021-05-31
T002856,CUST0045,2020-03-14,2020-04-27
T002857,CUST0045,2021-10-30,2021-11-12
T002858,CUST0045,2020-01-13,2020-02-09
T002859,CUST0045,2020-07-31,2020-08-09
T002860,CUST0045,2022-07-03,2022-08-12
T002861,CUST0046,2020-08-14,2020-09-26
T002862,CUST0046,2020-07-05,2020-08-02
T002863,CUST0046,2020-06-15,2020-07-23
T002864,CUST0046,2020-07-07,2020-07-10
T002865,CUST0046,2020-08-08,2020-09-08
T002866,CUST0046,2020-10-02,2020-11-06
T002867,CUST0048,2024-03-19,2024-04-29
T002868,CUST0048,2024-03-24,2024-05-02
T002869,CUST0048,2024-06-30,2024-07-28
T002870,CUST0048,2024-03-28,2024-04-04
T002871,CUST0048,2024-02-26,2024-04-04
T002872,CUST0048,2024-03-17,2024-03-27
T002873,CUST0049,2024-10-08,2024-11-07
T002874,CUST0049,2024-11-08,2024-11-10
T002875,CUST0049,2024-10-08,2024-10-21
T002876,CUST0049,2024-11-06,2024-11-29
T002877,CUST0049,2024-11-09,2024-12-16
T002878,CUST0049,2024-10-04,2024-10-04
T002879,CUST0050,2020-01-01,2020-01-07
T002880,CUST0050,2020-03-29,2020-05-03
T002881,CUST0050,2020-03-16,2020-03-21
T002882,CUST0050,2020-05-17,2020-05-24
T002883,CUST0050,2020-02-18,2020-03-25
T002884,CUST0050,2020-01-10,2020-01-20
T002885,CUST0051,2024-06-18,2024-07-13
T002886,CUST0051,2023-10-22,2023-11-06
T002887,CUST0051,2024-02-15,2024-02-18
T002888,CUST0051,2023-12-05,2024-01-14
T002889,CUST0051,2023-08-01,2023-08-15
T002890,CUST0051,2024-06-22,2024-07-11
T002891,CUST0051,2024-03-06,2024-04-10
T002892,CUST0051,2024-04-14,2024-05-21
T002893,CUST0051,2024-03-12,2024-03-18
T002894,CUST0051,2024-10-04,2024-10-17
T002895,CUST0051,2023-09-08,2023-10-15
T002896,CUST0051,2024-11-07,2024-12-06
T002897,CUST0053,2023-12-20,2023-12-29
T002898,CUST0053,2023-07-21,2023-08-30
T002899,CUST0053,2021-07-07,2021-07-31
T002900,CUST0053,2024-11-09,2024-12-08
T002901,CUST0053,2021-02-13,2021-03-11
T002902,CUST0053,2021-10-01,2021-10-07
T002903,CUST0054,2022-02-05,2022-02-09
T002904,CUST0054,2021-10-30,2021-11-19
T002905,CUST0054,2021-10-31,2021-11-12
T002906,CUST0054,2021-10-20,2021-11-30
T002907,CUST0054,2021-11-18,2021-12-26
T002908,CUST0054,2021-10-23,2021-12-06
